UF;COD. UF;COD. MUNIC;NOME DO MUNICiPIO;populacao
SP;35;28908;Mariapolis;3.450
SP;35;29005;Marilia;238.605
SP;35;29104;Marinopolis;1.889
SP;35;29203;Martinopolis;24.896
SP;35;29302;Matao;77.149
SP;35;29401;Maua;383.280
SP;35;29500;Mendonca;6.170
SP;35;29609;Meridiano;4.545
SP;35;29658;Mesopolis;1.930
SP;35;29708;Miguelopolis;19.119
SP;35;29807;Mineiros do Tiete;11.233
SP;35;29906;Miracatu;20.234
SP;35;30003;Mira Estrela;3.075
SP;35;30102;Mirandopolis;27.936
SP;35;30201;Mirante do Paranapanema;15.482
SP;35;30300;Mirassol;63.555
SP;35;30409;Mirassolandia;4.605
SP;35;30508;Mococa;65.469
SP;35;30607;Mogi das Cruzes;471.602
SP;35;30706;Mogi Guacu;154.487
SP;35;30805;Mogi Mirim;90.997
SP;35;30904;Mombuca;3.724
SP;35;31001;Moncoes;1.948
SP;35;31100;Mongagua;61.062
SP;35;31209;Monte Alegre do Sul;8.057
SP;35;31308;Monte Alto;47.478
SP;35;31407;Monte Aprazivel;21.470
SP;35;31506;Monte Azul Paulista;18.152
SP;35;31605;Monte Castelo;4.219
SP;35;31704;Monteiro Lobato;4.127
SP;35;31803;Monte Mor;68.781
SP;35;31902;Morro Agudo;26.806
SP;35;32009;Morungaba;14.590
SP;35;32058;Motuca;4.034
SP;35;32108;Murutinga do Sul;3.675
SP;35;32157;Nantes;2.627
SP;35;32207;Narandiba;5.703
SP;35;32306;Natividade da Serra;6.963
SP;35;32405;Nazare Paulista;21.214
SP;35;32504;Neves Paulista;9.719
SP;35;32603;Nhandeara;9.670
SP;35;32702;Nipoa;4.756
SP;35;32801;Nova Alianca;6.712
SP;35;32827;Nova Campina;8.445
SP;35;32843;Nova Canaa Paulista;2.031
SP;35;32868;Nova Castilho;1.059
SP;35;32900;Nova Europa;9.638
SP;35;33007;Nova Granada;19.358
SP;35;33106;Nova Guataporanga;2.151
SP;35;33205;Nova Independencia;4.619
SP;35;33254;Novais;4.410
SP;35;33304;Nova Luzitania;2.837
SP;35;33403;Nova Odessa;61.935
SP;35;33502;Novo Horizonte;38.539
SP;35;33601;Nuporanga;7.370
SP;35;33700;Ocaucu;4.329
SP;35;33809;oleo;2.508
SP;35;33908;Olimpia;56.037
SP;35;34005;Onda Verde;4.770
SP;35;34104;Oriente;6.073
SP;35;34203;Orindiuva;6.022
SP;35;34302;Orlandia;37.916
SP;35;34401;Osasco;777.048
SP;35;34500;Oscar Bressane;2.475
SP;35;34609;Osvaldo Cruz;31.222
SP;35;34708;Ourinhos;108.678
SP;35;34757;Ouroeste;10.288
SP;35;34807;Ouro Verde;7.766
SP;35;34906;Pacaembu;12.682
SP;35;35002;Palestina;11.259
SP;35;35101;Palmares Paulista;9.475
SP;35;35200;Palmeira d'Oeste;8.904
SP;35;35309;Palmital;19.559
SP;35;35408;Panorama;14.942
SP;35;35507;Paraguacu Paulista;41.062
SP;35;35606;Paraibuna;18.107
SP;35;35705;Paraiso;6.099
SP;35;35804;Paranapanema;19.412
SP;35;35903;Paranapua;4.044
SP;35;36000;Parapua;10.577
SP;35;36109;Pardinho;7.107
SP;35;36208;Pariquera-Acu;19.260
SP;35;36257;Parisi;2.895
SP;35;36307;Patrocinio Paulista;14.527
SP;35;36406;Pauliceia;7.944
SP;35;36505;Paulinia;115.870
SP;35;36570;Paulistania;2.098
SP;35;36604;Paulo de Faria;7.416
SP;35;36703;Pederneiras;43.897
SP;35;36802;Pedra Bela;6.558
SP;35;36901;Pedranopolis;2.774
SP;35;37008;Pedregulho;15.580
SP;35;37107;Pedreira;43.084
SP;35;37156;Pedrinhas Paulista;2.790
SP;35;37206;Pedro de Toledo;11.387
SP;35;37305;Penapolis;62.093
SP;35;37404;Pereira Barreto;23.871
SP;35;37503;Pereiras;9.520
SP;35;37602;Peruibe;69.321
SP;35;37701;Piacatu;5.511
SP;35;37800;Piedade;51.542
SP;35;37909;Pilar do Sul;29.785
SP;35;38006;Pindamonhangaba;164.932
SP;35;38105;Pindorama;14.590
SP;35;38204;Pinhalzinho;14.971
SP;35;38303;Piquerobi;3.267
SP;35;38501;Piquete;12.597
SP;35;38600;Piracaia;29.876
SP;35;38709;Piracicaba;434.432
SP;35;38808;Piraju;29.027
SP;35;38907;Pirajui;22.451
SP;35;39004;Pirangi;10.885
SP;35;39103;Pirapora do Bom Jesus;20.578
SP;35;39202;Pirapozinho;25.376
SP;35;39301;Pirassununga;73.436
SP;35;39400;Piratininga;15.120
SP;35;39509;Pitangueiras;33.731
SP;35;39608;Planalto;4.392
SP;35;39707;Platina;2.990
SP;35;39806;Poa;109.450
SP;35;39905;Poloni;5.592
SP;35;40002;Pompeia;20.171
SP;35;40101;Pongai;3.395
SP;35;40200;Pontal;37.526
SP;35;40259;Pontalinda;4.129
SP;35;40309;Pontes Gestal;2.332
SP;35;40408;Populina;4.154
SP;35;40507;Porangaba;9.634
SP;35;40606;Porto Feliz;59.306
SP;35;40705;Porto Ferreira;52.551
SP;35;40754;Potim;20.342
SP;35;40804;Potirendaba;20.227
SP;35;40853;Pracinha;2.581
SP;35;40903;Pradopolis;17.035
SP;35;41000;Praia Grande;344.834
SP;35;41059;Pratania;5.127
SP;35;41109;Presidente Alves;3.819
SP;35;41208;Presidente Bernardes;14.371
SP;35;41307;Presidente Epitacio;38.992
SP;35;41406;Presidente Prudente;226.692
SP;35;41505;Presidente Venceslau;35.039
SP;35;41604;Promissao;35.142
SP;35;41653;Quadra;3.341
SP;35;41703;Quata;12.849
SP;35;41802;Queiroz;3.274
SP;35;41901;Queluz;9.387
SP;35;42008;Quintana;7.043
SP;35;42107;Rafard;9.333
SP;35;42206;Rancharia;28.569
SP;35;42305;Redencao da Serra;3.726
SP;35;42404;Regente Feijo;20.151
SP;35;42503;Reginopolis;7.632
SP;35;42602;Registro;63.034
SP;35;42701;Restinga;6.440
SP;35;42800;Ribeira;3.085
SP;35;42909;Ribeirao Bonito;11.004
SP;35;43006;Ribeirao Branco;18.494
SP;35;43105;Ribeirao Corrente;4.638
SP;35;43204;Ribeirao do Sul;4.667
SP;35;43238;Ribeirao dos indios;1.999
SP;35;43253;Ribeirao Grande;7.348
SP;35;43303;Ribeirao Pires;116.174
SP;35;43402;Ribeirao Preto;702.739
SP;35;43501;Riversul;5.604
SP;35;43600;Rifaina;3.958
SP;35;43709;Rincao;8.731
SP;35;43808;Rinopolis;9.251
SP;35;43907;Rio Claro;206.950
SP;35;44004;Rio das Pedras;31.503
SP;35;44103;Rio Grande da Serra;45.183
SP;35;44202;Riolandia;10.358
SP;35;44251;Rosana;17.237
SP;35;44301;Roseira;10.787
SP;35;44400;Rubiacea;2.680
SP;35;44509;Rubineia;3.837
SP;35;44608;Sabino;5.112
SP;35;44707;Sagres;2.467
SP;35;44806;Sales;6.468
SP;35;44905;Sales Oliveira;11.420
SP;35;45001;Salesopolis;15.289
SP;35;45100;Salmourao;4.758
SP;35;45159;Saltinho;8.353
SP;35;45209;Salto;141.988
SP;35;45308;Salto de Pirapora;44.921
SP;35;45407;Salto Grande;9.051
SP;35;45506;Sandovalina;3.657
SP;35;45605;Santa Adelia;14.018
SP;35;45704;Santa Albertina;6.388
SP;35;45803;Santa Barbara d'Oeste;183.447
SP;35;46009;Santa Branca;13.441
SP;35;46108;Santa Clara d'Oeste;2.596
SP;35;46207;Santa Cruz da Conceicao;4.179
SP;35;46256;Santa Cruz da Esperanca;2.129
SP;35;46306;Santa Cruz das Palmeiras;28.861
SP;35;46405;Santa Cruz do Rio Pardo;46.105
SP;35;46504;Santa Ernestina;6.123
SP;35;46603;Santa Fe do Sul;34.762
SP;35;46702;Santa Gertrudes;23.721
SP;35;46801;Santa Isabel;56.635
SP;35;46900;Santa Lucia;7.004
SP;35;47007;Santa Maria da Serra;5.753
SP;35;47106;Santa Mercedes;2.952
SP;35;47205;Santana da Ponte Pensa;1.669
SP;35;47304;Santana de Parnaiba;163.348
SP;35;47403;Santa Rita d'Oeste;2.736
SP;35;47502;Santa Rita do Passa Quatro;24.858
SP;35;47601;Santa Rosa de Viterbo;23.783
SP;35;47650;Santa Salete;1.644
SP;35;47700;Santo Anastacio;17.875
SP;35;47809;Santo Andre;776.640
SP;35;47908;Santo Antonio da Alegria;6.775
SP;35;48005;Santo Antonio de Posse;23.102
SP;35;48054;Santo Antonio do Aracangua;8.322
SP;35;48104;Santo Antonio do Jardim;6.114
SP;35;48203;Santo Antonio do Pinhal;7.071
SP;35;48302;Santo Expedito;3.004
SP;35;48401;Santopolis do Aguapei;3.899
SP;35;48500;Santos;414.029
SP;35;48609;Sao Bento do Sapucai;11.427
SP;35;48708;Sao Bernardo do Campo;832.347
SP;35;48807;Sao Caetano do Sul;166.847
SP;35;48906;Sao Carlos;256.898
SP;35;49003;Sao Francisco;2.602
SP;35;49102;Sao Joao da Boa Vista;92.319
SP;35;49201;Sao Joao das Duas Pontes;2.569
SP;35;49250;Sao Joao de Iracema;1.843
SP;35;49300;Sao Joao do Pau d'Alho;2.226
SP;35;49409;Sao Joaquim da Barra;48.058
SP;35;49508;Sao Jose da Bela Vista;7.642
SP;35;49607;Sao Jose do Barreiro;4.313
SP;35;49706;Sao Jose do Rio Pardo;51.668
SP;35;49805;Sao Jose do Rio Preto;475.643
SP;35;49904;Sao Jose dos Campos;725.419
SP;35;49953;Sao Lourenco da Serra;15.992
SP;35;50001;Sao Luiz do Paraitinga;10.181
SP;35;50100;Sao Manuel;39.467
SP;35;50209;Sao Miguel Arcanjo;32.062
SP;35;50308;Sao Paulo;12.200.180
SP;35;50407;Sao Pedro;38.991
SP;35;50506;Sao Pedro do Turvo;7.155
SP;35;50605;Sao Roque;85.848
SP;35;50704;Sao Sebastiao;87.939
SP;35;50803;Sao Sebastiao da Grama;10.023
SP;35;50902;Sao Simao;13.374
SP;35;51009;Sao Vicente;334.632
SP;35;51108;Sarapui;10.334
SP;35;51207;Sarutaia;3.713
SP;35;51306;Sebastianopolis do Sul;3.184
SP;35;51405;Serra Azul;10.429
SP;35;51504;Serrana;44.495
SP;35;51603;Serra Negra;29.915
SP;35;51702;Sertaozinho;127.670
SP;35;51801;Sete Barras;13.694
SP;35;51900;Severinia;14.020
SP;35;52007;Silveiras;6.169
SP;35;52106;Socorro;40.323
SP;35;52205;Sorocaba;738.128
SP;35;52304;Sud Mennucci;6.997
SP;35;52403;Sumare;294.128
SP;35;52502;Suzano;330.710
SP;35;52551;Suzanapolis;3.315
SP;35;52601;Tabapua;11.323
SP;35;52700;Tabatinga;14.585
SP;35;52809;Taboao da Serra;283.419
SP;35;52908;Taciba;6.243
SP;35;53005;Taguai;12.637
SP;35;53104;Taiacu;5.677
SP;35;53203;Taiuva;6.549
SP;35;53302;Tambau;21.475
SP;35;53401;Tanabi;25.370
SP;35;53500;Tapirai;7.987
SP;35;53609;Tapiratiba;11.730
SP;35;53658;Taquaral;2.620
SP;35;53708;Taquaritinga;51.833
SP;35;53807;Taquarituba;24.366
SP;35;53856;Taquarivai;7.057
SP;35;53906;Tarabai;6.535
SP;35;53955;Taruma;14.899
SP;35;54003;Tatui;122.991
SP;35;54102;Taubate;311.912
SP;35;54201;Tejupa;4.139
SP;35;54300;Teodoro Sampaio;22.217
SP;35;54409;Terra Roxa;7.903
SP;35;54508;Tiete;38.336
SP;35;54607;Timburi;2.434
SP;35;54656;Torre de Pedra;2.044
SP;35;54706;Torrinha;9.303
SP;35;54755;Trabiju;1.729
SP;35;54805;Tremembe;51.489
SP;35;54904;Tres Fronteiras;6.802
SP;35;54953;Tuiuti;6.831
SP;35;55000;Tupa;63.551
SP;35;55109;Tupi Paulista;15.839
SP;35;55208;Turiuba;1.798
SP;35;55307;Turmalina;1.689
SP;35;55356;Ubarana;5.365
SP;35;55406;Ubatuba;97.382
SP;35;55505;Ubirajara;5.124
SP;35;55604;Uchoa;10.067
SP;35;55703;Uniao Paulista;1.535
SP;35;55802;Urania;8.840
SP;35;55901;Uru;1.387
SP;35;56008;Urupes;13.540
SP;35;56107;Valentim Gentil;14.132
SP;35;56206;Valinhos;132.846
SP;35;56305;Valparaiso;23.775
SP;35;56354;Vargem;9.948
SP;35;56404;Vargem Grande do Sul;39.539
SP;35;56453;Vargem Grande Paulista;53.777
SP;35;56503;Varzea Paulista;125.054
SP;35;56602;Vera Cruz;10.194
SP;35;56701;Vinhedo;82.029
SP;35;56800;Viradouro;17.413
SP;35;56909;Vista Alegre do Alto;8.108
SP;35;56958;Vitoria Brasil;1.796
SP;35;57006;Votorantim;137.319
SP;35;57105;Votuporanga;96.795
SP;35;57154;Zacarias;2.680
SP;35;57204;Chavantes;12.090
SP;35;57303;Estiva Gerbi;11.394
PR;41;103;Abatia;7.321
PR;41;202;Adrianopolis;8.556
PR;41;301;Agudos do Sul;10.092
PR;41;400;Almirante Tamandare;122.032
PR;41;459;Altamira do Parana;3.435
PR;41;509;Altonia;18.735
PR;41;608;Alto Parana;13.897
PR;41;707;Alto Piquiri;9.646
PR;41;806;Alvorada do Sul;11.672
PR;41;905;Amapora;4.765
PR;41;1002;Ampere;19.506
PR;41;1051;Anahy;3.107
PR;41;1101;Andira;20.234
PR;41;1150;angulo;3.447
PR;41;1200;Antonina;17.261
PR;41;1309;Antonio Olinto;6.520
PR;41;1408;Apucarana;135.969
PR;41;1507;Arapongas;118.573
PR;41;1606;Arapoti;25.541
PR;41;1655;Arapua;3.537
PR;41;1705;Araruna;14.520
PR;41;1804;Araucaria;166.699
PR;41;1853;Ariranha do Ivai;2.340
PR;41;1903;Assai;17.628
PR;41;2000;Assis Chateaubriand;36.400
PR;41;2109;Astorga;25.477
PR;41;2208;Atalaia;3.978
PR;41;2307;Balsa Nova;14.608
PR;41;2406;Bandeirantes;31.309
PR;41;2505;Barbosa Ferraz;10.766
PR;41;2604;Barracao;9.886
PR;41;2703;Barra do Jacare;3.022
PR;41;2752;Bela Vista da Caroba;3.416
PR;41;2802;Bela Vista do Paraiso;14.789
PR;41;2901;Bituruna;15.443
PR;41;3008;Boa Esperanca;4.552
PR;41;3024;Boa Esperanca do Iguacu;2.411
PR;41;3040;Boa Ventura de Sao Roque;6.347
PR;41;3057;Boa Vista da Aparecida;7.876
PR;41;3107;Bocaiuva do Sul;16.292
PR;41;3156;Bom Jesus do Sul;3.942
PR;41;3206;Bom Sucesso;6.583
PR;41;3222;Bom Sucesso do Sul;3.540
PR;41;3305;Borrazopolis;7.706
PR;41;3354;Braganey;5.212
PR;41;3370;Brasilandia do Sul;3.703
PR;41;3404;Cafeara;2.620
PR;41;3453;Cafelandia;18.262
PR;41;3479;Cafezal do Sul;4.474
PR;41;3503;California;9.438
PR;41;3602;Cambara;23.956
PR;41;3701;Cambe;107.220
PR;41;3800;Cambira;10.482
PR;41;3909;Campina da Lagoa;15.737
PR;41;3958;Campina do Simao;3.937
PR;41;4006;Campina Grande do Sul;52.083
PR;41;4055;Campo Bonito;4.266
PR;41;4105;Campo do Tenente;7.583
PR;41;4204;Campo Largo;144.165
PR;41;4253;Campo Magro;31.678
PR;41;4303;Campo Mourao;99.170
PR;41;4402;Candido de Abreu;16.727
PR;41;4428;Candoi;14.922
PR;41;4451;Cantagalo;10.589
PR;41;4501;Capanema;19.205
PR;41;4600;Capitao Leonidas Marques;14.644
PR;41;4659;Carambei;23.386
PR;41;4709;Carlopolis;16.908
PR;41;4808;Cascavel;350.644
PR;41;4907;Castro;75.956
PR;41;5003;Catanduvas;11.246
PR;41;5102;Centenario do Sul;10.836
PR;41;5201;Cerro Azul;16.145
PR;41;5300;Ceu Azul;11.081
PR;41;5409;Chopinzinho;21.646
PR;41;5508;Cianorte;82.232
PR;41;5607;Cidade Gaucha;11.467
PR;41;5706;Clevelandia;17.321
PR;41;5805;Colombo;238.780
PR;41;5904;Colorado;22.902
PR;41;6001;Congonhinhas;8.336
PR;41;6100;Conselheiro Mairinck;4.354
PR;41;6209;Contenda;17.435
PR;41;6308;Corbelia;17.466
PR;41;6407;Cornelio Procopio;44.599
PR;41;6456;Coronel Domingos Soares;7.007
PR;41;6506;Coronel Vivida;26.413
PR;41;6555;Corumbatai do Sul;3.752
PR;41;6571;Cruzeiro do Iguacu;4.137
PR;41;6605;Cruzeiro do Oeste;23.852
PR;41;6704;Cruzeiro do Sul;4.495
PR;41;6803;Cruz Machado;15.993
PR;41;6852;Cruzmaltina;3.150
PR;41;6902;Curitiba;1.871.789
PR;41;7009;Curiuva;13.272
PR;41;7108;Diamante do Norte;5.151
PR;41;7124;Diamante do Sul;3.173
PR;41;7157;Diamante D'Oeste;5.106
PR;41;7207;Dois Vizinhos;44.828
PR;41;7256;Douradina;9.168
PR;41;7306;Doutor Camargo;6.290
PR;41;7405;Eneas Marques;5.995
PR;41;7504;Engenheiro Beltrao;12.444
PR;41;7520;Esperanca Nova;1.845
PR;41;7538;Entre Rios do Oeste;4.511
PR;41;7546;Espigao Alto do Iguacu;5.915
PR;41;7553;Farol;3.052
PR;41;7603;Faxinal;16.338
PR;41;7652;Fazenda Rio Grande;167.315
PR;41;7702;Fenix;4.492
PR;41;7736;Fernandes Pinheiro;6.288
PR;41;7751;Figueira;8.064
PR;41;7801;Florai;6.569
PR;41;7850;Flor da Serra do Sul;4.230
PR;41;7900;Floresta;11.559
PR;41;8007;Florestopolis;11.475
PR;41;8106;Florida;2.651
PR;41;8205;Formosa do Oeste;7.641
PR;41;8304;Foz do Iguacu;286.323
PR;41;8320;Francisco Alves;8.141
PR;41;8403;Francisco Beltrao;96.622
PR;41;8452;Foz do Jordao;4.845
PR;41;8502;General Carneiro;11.053
PR;41;8551;Godoy Moreira;2.977
PR;41;8601;Goioere;28.470
PR;41;8650;Goioxim;6.570
PR;41;8700;Grandes Rios;5.625
PR;41;8809;Guaira;31.971
PR;41;8908;Guairaca;6.582
PR;41;8957;Guamiranga;7.856
PR;41;9005;Guapirama;4.627
PR;41;9104;Guaporema;2.186
PR;41;9203;Guaraci;4.751
PR;41;9302;Guaraniacu;14.398
PR;41;9401;Guarapuava;190.342
PR;41;9500;Guaraquecaba;7.446
PR;41;9609;Guaratuba;42.801
PR;41;9658;Honorio Serpa;5.471
PR;41;9708;Ibaiti;30.943
PR;41;9757;Ibema;6.218
PR;41;9807;Ibipora;54.917
PR;41;9906;Icaraima;8.992
PR;41;10003;Iguaracu;5.478
PR;41;10052;Iguatu;2.142
PR;41;10078;Imbau;11.619
PR;41;10102;Imbituva;29.893
PR;41;10201;Inacio Martins;10.776
PR;41;10300;Inaja;2.529
PR;41;10409;Indianopolis;4.223
PR;41;10508;Ipiranga;14.230
PR;41;10607;Ipora;15.730
PR;41;10656;Iracema do Oeste;2.347
PR;41;10706;Irati;59.253
PR;41;10805;Iretama;10.681
PR;41;10904;Itaguaje;4.489
PR;41;10953;Itaipulandia;10.909
PR;41;11001;Itambaraca;5.920
PR;41;11100;Itambe;6.734
PR;41;11209;Itapejara d'Oeste;13.177
PR;41;11258;Itaperucu;31.843
PR;41;11308;Itauna do Sul;3.566
PR;41;11407;Ivai;13.142
PR;41;11506;Ivaipora;32.604
PR;41;11555;Ivate;6.771
PR;41;11605;Ivatuba;2.786
PR;41;11704;Jaboti;5.425
PR;41;11803;Jacarezinho;40.356
PR;41;11902;Jaguapita;15.193
PR;41;12009;Jaguariaiva;35.527
PR;41;12108;Jandaia do Sul;23.006
PR;41;12207;Janiopolis;5.862
PR;41;12306;Japira;4.971
PR;41;12405;Japura;9.127
PR;41;12504;Jardim Alegre;12.070
PR;41;12603;Jardim Olinda;1.280
PR;41;12702;Jataizinho;11.857
PR;41;12751;Jesuitas;10.508
PR;41;12801;Joaquim Tavora;11.870
PR;41;12900;Jundiai do Sul;3.446
PR;41;12959;Juranda;7.773
PR;41;13007;Jussara;7.477
PR;41;13106;Kalore;4.579
PR;41;13205;Lapa;45.620
PR;41;13254;Laranjal;5.628
PR;41;13304;Laranjeiras do Sul;31.953
PR;41;13403;Leopolis;3.940
PR;41;13429;Lidianopolis;3.936
PR;41;13452;Lindoeste;5.147
PR;41;13502;Loanda;23.149
PR;41;13601;Lobato;4.600
PR;41;13700;Londrina;588.125
PR;41;13734;Luiziana;6.711
PR;41;13759;Lunardelli;5.027
PR;41;13809;Lupionopolis;4.812
PR;41;13908;Mallet;13.378
PR;41;14005;Mambore;13.404
PR;41;14104;Mandaguacu;31.544
PR;41;14203;Mandaguari;36.827
PR;41;14302;Mandirituba;33.795
PR;41;14351;Manfrinopolis;2.775
PR;41;14401;Mangueirinha;17.287
PR;41;14500;Manoel Ribas;13.702
PR;41;14609;Marechal Candido Rondon;56.530
PR;41;14708;Maria Helena;5.872
PR;41;14807;Marialva;47.028
PR;41;14906;Marilandia do Sul;9.757
PR;41;15002;Marilena;7.220
PR;41;15101;Mariluz;9.846
PR;41;15200;Maringa;454.146
PR;41;15309;Mariopolis;6.356
PR;41;15358;Maripa;6.639
PR;41;15408;Marmeleiro;15.873
PR;41;15457;Marquinho;4.348
PR;41;15507;Marumbi;4.700
PR;41;15606;Matelandia;18.472
PR;41;15705;Matinhos;39.212
PR;41;15739;Mato Rico;3.279
PR;41;15754;Maua da Serra;8.937
PR;41;15804;Medianeira;54.390
PR;41;15853;Mercedes;5.945
PR;41;15903;Mirador;2.240
PR;41;16000;Miraselva;1.965
PR;41;16059;Missal;12.951
PR;41;16109;Moreira Sales;11.170
PR;41;16208;Morretes;18.396
PR;41;16307;Munhoz de Melo;3.937
PR;41;16406;Nossa Senhora das Gracas;3.677
PR;41;16505;Nova Alianca do Ivai;1.315
PR;41;16604;Nova America da Colina;3.277
PR;41;16703;Nova Aurora;12.848
PR;41;16802;Nova Cantu;6.781
PR;41;16901;Nova Esperanca;26.616
PR;41;16950;Nova Esperanca do Sudoeste;5.592
PR;41;17008;Nova Fatima;7.225
PR;41;17057;Nova Laranjeiras;14.132
PR;41;17107;Nova Londrina;12.911
PR;41;17206;Nova Olimpia;5.834
PR;41;17214;Nova Santa Barbara;4.183
PR;41;17222;Nova Santa Rosa;8.292
PR;41;17255;Nova Prata do Iguacu;10.780
PR;41;17271;Nova Tebas;6.848
PR;41;17297;Novo Itacolomi;4.061
PR;41;17305;Ortigueira;26.078
PR;41;17404;Ourizona;3.184
PR;41;17453;Ouro Verde do Oeste;6.808
PR;41;17503;Paicandu;49.999
PR;41;17602;Palmas;43.769
PR;41;17701;Palmeira;36.384
PR;41;17800;Palmital;13.080
PR;41;17909;Palotina;35.063
PR;41;18006;Paraiso do Norte;13.246
PR;41;18105;Paranacity;9.561
PR;41;18204;Paranagua;157.043
PR;41;18303;Paranapoema;2.406
PR;41;18402;Paranavai;90.969
PR;41;18451;Pato Bragado;5.976
PR;41;18501;Pato Branco;94.239
PR;41;18600;Paula Freitas;5.616
PR;41;18709;Paulo Frontin;6.460
PR;41;18808;Peabiru;13.345
PR;41;18857;Perobal;7.132
PR;41;18907;Perola;11.885
PR;41;19004;Perola d'Oeste;6.197
PR;41;19103;Pien;13.552
PR;41;19152;Pinhais;131.048
PR;41;19202;Pinhalao;6.564
PR;41;19251;Pinhal de Sao Bento;2.762
PR;41;19301;Pinhao;29.931
PR;41;19400;Pirai do Sul;23.514
PR;41;19509;Piraquara;131.101
PR;41;19608;Pitanga;33.640
PR;41;19657;Pitangueiras;3.016
PR;41;19707;Planaltina do Parana;4.063
PR;41;19806;Planalto;14.300
PR;41;19905;Ponta Grossa;391.654
PR;41;19954;Pontal do Parana;32.985
PR;41;20002;Porecatu;11.596
PR;41;20101;Porto Amazonas;5.543
PR;41;20150;Porto Barreiro;3.111
PR;41;20200;Porto Rico;3.194
PR;41;20309;Porto Vitoria;3.484
PR;41;20333;Prado Ferreira;3.663
PR;41;20358;Pranchita;5.705
PR;41;20408;Presidente Castelo Branco;4.334
PR;41;20507;Primeiro de Maio;10.239
PR;41;20606;Prudentopolis;49.395
PR;41;20655;Quarto Centenario;4.213
PR;41;20705;Quatigua;8.092
PR;41;20804;Quatro Barras;26.452
PR;41;20853;Quatro Pontes;4.051
PR;41;20903;Quedas do Iguacu;30.785
PR;41;21000;Querencia do Norte;10.708
PR;41;21109;Quinta do Sol;5.009
PR;41;21208;Quitandinha;19.240
PR;41;21257;Ramilandia;4.848
PR;41;21307;Rancho Alegre;3.511
PR;41;21356;Rancho Alegre D'Oeste;2.615
PR;41;21406;Realeza;18.928
PR;41;21505;Reboucas;14.524
PR;41;21604;Renascenca;6.839
PR;41;21703;Reserva;26.786
PR;41;21752;Reserva do Iguacu;7.009
PR;41;21802;Ribeirao Claro;12.357
PR;41;21901;Ribeirao do Pinhal;13.053
PR;41;22008;Rio Azul;14.032
PR;41;22107;Rio Bom;3.755
PR;41;22156;Rio Bonito do Iguacu;13.955
PR;41;22172;Rio Branco do Ivai;3.866
PR;41;22206;Rio Branco do Sul;32.566
PR;41;22305;Rio Negro;31.406
PR;41;22404;Rolandia;71.344
PR;41;22503;Roncador;11.253
PR;41;22602;Rondon;9.093
PR;41;22651;Rosario do Ivai;5.697
PR;41;22701;Sabaudia;8.819
PR;41;22800;Salgado Filho;4.144
PR;41;22909;Salto do Itarare;5.195
PR;41;23006;Salto do Lontra;14.006
PR;41;23105;Santa Amelia;3.396
PR;41;23204;Santa Cecilia do Pavao;3.361
PR;41;23303;Santa Cruz de Monte Castelo;8.630
PR;41;23402;Santa Fe;11.397
PR;41;23501;Santa Helena;24.917
PR;41;23600;Santa Ines;1.744
PR;41;23709;Santa Isabel do Ivai;8.897
PR;41;23808;Santa Izabel do Oeste;12.444
PR;41;23824;Santa Lucia;3.668
PR;41;23857;Santa Maria do Oeste;9.811
PR;41;23907;Santa Mariana;11.111
PR;41;23956;Santa Monica;3.357
PR;41;24004;Santana do Itarare;5.514
PR;41;24020;Santa Tereza do Oeste;12.928
PR;41;24053;Santa Terezinha de Itaipu;23.236
PR;41;24103;Santo Antonio da Platina;45.261
PR;41;24202;Santo Antonio do Caiua;2.499
PR;41;24301;Santo Antonio do Paraiso;2.122
PR;41;24400;Santo Antonio do Sudoeste;19.677
PR;41;24509;Santo Inacio;6.184
PR;41;24608;Sao Carlos do Ivai;6.588
PR;41;24707;Sao Jeronimo da Serra;10.742
PR;41;24806;Sao Joao;11.683
PR;41;24905;Sao Joao do Caiua;5.585
PR;41;25001;Sao Joao do Ivai;10.665
PR;41;25100;Sao Joao do Triunfo;13.725
PR;41;25209;Sao Jorge d'Oeste;9.308
PR;41;25308;Sao Jorge do Ivai;5.159
PR;41;25357;Sao Jorge do Patrocinio;6.520
PR;41;25407;Sao Jose da Boa Vista;5.968
PR;41;25456;Sao Jose das Palmeiras;4.063
PR;41;25506;Sao Jose dos Pinhais;327.746
PR;41;25555;Sao Manoel do Parana;2.132
PR;41;25605;Sao Mateus do Sul;44.313
PR;41;25704;Sao Miguel do Iguacu;29.285
PR;41;25753;Sao Pedro do Iguacu;6.854
PR;41;25803;Sao Pedro do Ivai;8.691
PR;41;25902;Sao Pedro do Parana;2.654
PR;41;26009;Sao Sebastiao da Amoreira;8.070
PR;41;26108;Sao Tome;5.385
PR;41;26207;Sapopema;6.444
PR;41;26256;Sarandi;126.057
PR;41;26272;Saudade do Iguacu;6.137
PR;41;26306;Senges;17.112
PR;41;26355;Serranopolis do Iguacu;5.034
PR;41;26405;Sertaneja;5.761
PR;41;26504;Sertanopolis;16.694
PR;41;26603;Siqueira Campos;24.083
PR;41;26652;Sulina;3.440
PR;41;26678;Tamarana;12.115
PR;41;26702;Tamboara;4.879
PR;41;26801;Tapejara;15.659
PR;41;26900;Tapira;5.743
PR;41;27007;Teixeira Soares;9.565
PR;41;27106;Telemaco Borba;73.331
PR;41;27205;Terra Boa;18.654
PR;41;27304;Terra Rica;14.862
PR;41;27403;Terra Roxa;18.448
PR;41;27502;Tibagi;18.612
